original_id,dataset,length_bucket,word_count,sentence,system,model_version,run_index,corrected,error,timestamp
bea19_3682,bea19,long,58,"The second and main objection came from charities who predicted that charitable donations would go down with the introduction of the lottery , as people would be less likely to give money to charity , instead buying a lottery ticket , with the excuse that some of the money spent buying the ticket would go to charity .",chatgpt,gpt-4o,3,"The second and main objection came from charities that predicted charitable donations would decrease with the introduction of the lottery, as people would be less likely to give money to charity, instead buying a lottery ticket with the excuse that some of the money spent on the ticket would go to charity.",,2026-06-23T15:41:14.218232
bea19_3035,bea19,long,23,"Especially in a big cities , where there are traffic jams , the public transport is becoming more and more popular again .",chatgpt,gpt-4o,1,"Especially in big cities, where there are traffic jams, public transport is becoming more and more popular again.",,2026-06-23T15:41:15.910050
bea19_3035,bea19,long,23,"Especially in a big cities , where there are traffic jams , the public transport is becoming more and more popular again .",chatgpt,gpt-4o,2,"Especially in big cities, where there are traffic jams, public transport is becoming more and more popular again.",,2026-06-23T15:41:17.408235
bea19_3035,bea19,long,23,"Especially in a big cities , where there are traffic jams , the public transport is becoming more and more popular again .",chatgpt,gpt-4o,3,"Especially in big cities, where there are traffic jams, public transport is becoming more and more popular again.",,2026-06-23T15:41:18.863682
bea19_683,bea19,long,30,"To sum up , this unpleasant phenmenon and problems should be worked out to resolve before thing get worse ang the governments have to take the responsibility for that .",chatgpt,gpt-4o,1,"To sum up, this unpleasant phenomenon and its problems should be resolved before things get worse, and the governments have to take responsibility for that.",,2026-06-23T15:41:20.334224
bea19_683,bea19,long,30,"To sum up , this unpleasant phenmenon and problems should be worked out to resolve before thing get worse ang the governments have to take the responsibility for that .",chatgpt,gpt-4o,2,"To sum up, this unpleasant phenomenon and its problems should be resolved before things get worse, and the governments have to take responsibility for that.",,2026-06-23T15:41:22.150916
bea19_683,bea19,long,30,"To sum up , this unpleasant phenmenon and problems should be worked out to resolve before thing get worse ang the governments have to take the responsibility for that .",chatgpt,gpt-4o,3,"To sum up, this unpleasant phenomenon and its problems should be worked out and resolved before things get worse, and the governments have to take responsibility for that.",,2026-06-23T15:41:23.767223
bea19_3932,bea19,long,25,"The stock market was experiencing a boom , and several formerly working - class citizens became wealthy and relished the idea of retiring early .",chatgpt,gpt-4o,1,"The stock market was experiencing a boom, and several formerly working-class citizens became wealthy and relished the idea of retiring early.",,2026-06-23T15:41:25.425188
bea19_3932,bea19,long,25,"The stock market was experiencing a boom , and several formerly working - class citizens became wealthy and relished the idea of retiring early .",chatgpt,gpt-4o,2,"The stock market was experiencing a boom, and several formerly working-class citizens became wealthy and relished the idea of retiring early.",,2026-06-23T15:41:27.024268
bea19_3932,bea19,long,25,"The stock market was experiencing a boom , and several formerly working - class citizens became wealthy and relished the idea of retiring early .",chatgpt,gpt-4o,3,"The stock market was experiencing a boom, and several formerly working-class citizens became wealthy and relished the idea of retiring early.",,2026-06-23T15:41:28.488643
bea19_3747,bea19,long,46,"Since I was twelve , I had an intense desire to learn Spanish , and because of these circumstances , that I mentioned before , I had no choice but to wait until I was twenty years old to even begin to learn this language .",chatgpt,gpt-4o,1,"Since I was twelve, I had an intense desire to learn Spanish, and because of the circumstances I mentioned before, I had no choice but to wait until I was twenty years old to even begin learning this language.",,2026-06-23T15:41:30.347177
bea19_3747,bea19,long,46,"Since I was twelve , I had an intense desire to learn Spanish , and because of these circumstances , that I mentioned before , I had no choice but to wait until I was twenty years old to even begin to learn this language .",chatgpt,gpt-4o,2,"Since I was twelve, I had an intense desire to learn Spanish, and because of the circumstances I mentioned before, I had no choice but to wait until I was twenty years old to begin learning this language.",,2026-06-23T15:41:31.941641
bea19_3747,bea19,long,46,"Since I was twelve , I had an intense desire to learn Spanish , and because of these circumstances , that I mentioned before , I had no choice but to wait until I was twenty years old to even begin to learn this language .",chatgpt,gpt-4o,3,"Since I was twelve, I had an intense desire to learn Spanish, and because of these circumstances I mentioned before, I had no choice but to wait until I was twenty years old to even begin to learn this language.",,2026-06-23T15:41:34.163387
bea19_3715,bea19,long,44,"Also , computers can break down , and then a human is needed to take control - such as an airline pilot , and there are still certain tasks only a human being can perform , and they are often among the simplest .",chatgpt,gpt-4o,1,"Also, computers can break down, and then a human is needed to take control, such as an airline pilot, and there are still certain tasks only a human being can perform, often among the simplest.",,2026-06-23T15:41:35.900578
bea19_3715,bea19,long,44,"Also , computers can break down , and then a human is needed to take control - such as an airline pilot , and there are still certain tasks only a human being can perform , and they are often among the simplest .",chatgpt,gpt-4o,2,"Also, computers can break down, and then a human is needed to take control, such as an airline pilot, and there are still certain tasks only a human being can perform, which are often among the simplest.",,2026-06-23T15:41:38.070687
bea19_3715,bea19,long,44,"Also , computers can break down , and then a human is needed to take control - such as an airline pilot , and there are still certain tasks only a human being can perform , and they are often among the simplest .",chatgpt,gpt-4o,3,"Also, computers can break down, and then a human is needed to take control, such as an airline pilot, and there are still certain tasks only a human being can perform, which are often among the simplest.",,2026-06-23T15:41:40.091142
bea19_2097,bea19,long,35,"In fact , I do not like to do some sports during the anytime , but if I really need do some exercises that I like to go to swim in the swimming pool .",chatgpt,gpt-4o,1,"In fact, I do not like to do sports at any time, but if I really need to exercise, I like to go swimming in the pool.",,2026-06-23T15:41:41.673374
bea19_2097,bea19,long,35,"In fact , I do not like to do some sports during the anytime , but if I really need do some exercises that I like to go to swim in the swimming pool .",chatgpt,gpt-4o,2,"In fact, I do not like to do sports at any time, but if I really need to exercise, I like to go swimming in the pool.",,2026-06-23T15:41:43.123485
